Entity,Wall,Stair,Slab,FurnishingElement,Column,Flowterminal,FlowSegment,FlowFitting,FlowController,DistributionControlElement,Window,Door,IfcWallStandardCase_3_QnWjyCf43uOsOSqFjYHW
IfcWallStandardCase_2NKkHqEg56dx8xyZF7tzNC,IfcWallStandardCase_2h5oyJRq967xXd7fh8OmK1,,,,,,,,,,,,
IfcWallStandardCase_2NKkHqEg56dx8xyZF7tzNC,IfcWallStandardCase_2sYsP_LR9BUPbiWal1yd0h,,,,,,,,,,,,
IfcWallStandardCase_2sYsP_LR9BUPbiWal1yd0h,,,IfcSlab_3UxaLDm7b3xwSdSZVwHAH3,,,,,,,,,,
IfcWallStandardCase_2sYsP_LR9BUPbiWal1yd0h,,,IfcSlab_2h4cOJ4c55YgMhXilrgM6a,,,,,,,,,,
IfcWallStandardCase_2sYsP_LR9BUPbiWal1yd0h,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_2sYsP_LR9BUPbiWal1yd0h,IfcWallStandardCase_2NKkHqEg56dx8xyZF7tzNC,,,,,,,,,,,,
IfcWallStandardCase_2sYsP_LR9BUPbiWal1yd0h,IfcWallStandardCase_1C25nKHQPDZg7bU3Za05dK,,,,,,,,,,,,
IfcWallStandardCase_1C25nKHQPDZg7bU3Za05dK,,,IfcSlab_2MVK0z6frFgvu$e8T8j05z,,,,,,,,,,
IfcWallStandardCase_1C25nKHQPDZg7bU3Za05dK,,,IfcSlab_2h4cOJ4c55YgMhXilrgM6a,,,,,,,,,,
IfcWallStandardCase_1C25nKHQPDZg7bU3Za05dK,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_1C25nKHQPDZg7bU3Za05dK,IfcWallStandardCase_2sYsP_LR9BUPbiWal1yd0h,,,,,,,,,,,,
IfcWallStandardCase_1C25nKHQPDZg7bU3Za05dK,IfcWallStandardCase_0mTQW4r7v0ixMcksrl4WnG,,,,,,,,,,,,
IfcWallStandardCase_0mTQW4r7v0ixMcksrl4WnG,,,IfcSlab_2MVK0z6frFgvu$e8T8j05z,,,,,,,,,,
IfcWallStandardCase_0mTQW4r7v0ixMcksrl4WnG,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0mTQW4r7v0ixMcksrl4WnG,IfcWallStandardCase_0ng_oibC53GvTV04FY5ymJ,,,,,,,,,,,,
IfcWallStandardCase_0mTQW4r7v0ixMcksrl4WnG,IfcWallStandardCase_1C25nKHQPDZg7bU3Za05dK,,,,,,,,,,,,
IfcWallStandardCase_1$wQtbfR13ROA2Degj1gN0,,,IfcSlab_2_MzCD$Bf9gQ52tFGdzCfj,,,,,,,,,,
IfcWallStandardCase_1$wQtbfR13ROA2Degj1gN0,,,IfcSlab_1UkWvXmFv8NOgeiFe06D2f,,,,,,,,,,
IfcWallStandardCase_1$wQtbfR13ROA2Degj1gN0,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_1$wQtbfR13ROA2Degj1gN0,IfcWallStandardCase_2Kg5VB1lr2yPlyYKp8e78j,,,,,,,,,,,,
IfcWallStandardCase_1$wQtbfR13ROA2Degj1gN0,IfcWallStandardCase_0HfTf56Sz4RA7Te2erhoXo,,,,,,,,,,,,
IfcWallStandardCase_0HfTf56Sz4RA7Te2erhoXo,,,IfcSlab_2_MzCD$Bf9gQ52tFGdzCfj,,,,,,,,,,
IfcWallStandardCase_0HfTf56Sz4RA7Te2erhoXo,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0HfTf56Sz4RA7Te2erhoXo,IfcWallStandardCase_2Kg5VB1lr2yPlyYKp8e78j,,,,,,,,,,,,
IfcWallStandardCase_0HfTf56Sz4RA7Te2erhoXo,IfcWallStandardCase_1$wQtbfR13ROA2Degj1gN0,,,,,,,,,,,,
IfcWallStandardCase_0HfTf56Sz4RA7Te2erhoXo,IfcWallStandardCase_33I_UVxyPBleOn3J2q7ugx,,,,,,,,,,,,
IfcWallStandardCase_33I_UVxyPBleOn3J2q7ugx,,,IfcSlab_2_MzCD$Bf9gQ52tFGdzCfj,,,,,,,,,,
IfcWallStandardCase_33I_UVxyPBleOn3J2q7ugx,,,IfcSlab_1rGZBb4nPBnPeUP9IkeGkv,,,,,,,,,,
IfcWallStandardCase_33I_UVxyPBleOn3J2q7ugx,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_33I_UVxyPBleOn3J2q7ugx,IfcWallStandardCase_0HfTf56Sz4RA7Te2erhoXo,,,,,,,,,,,,
IfcWallStandardCase_33I_UVxyPBleOn3J2q7ugx,IfcWallStandardCase_0IhL3o_rT4MhKznMoXE6gJ,,,,,,,,,,,,
IfcWallStandardCase_33I_UVxyPBleOn3J2q7ugx,IfcWallStandardCase_2EWSuumnX7VfsbztuisgI7,,,,,,,,,,,,
IfcWallStandardCase_1eVeWOoCv7Xvmy00H8AQ64,,,IfcSlab_1rGZBb4nPBnPeUP9IkeGkv,,,,,,,,,,
IfcWallStandardCase_1eVeWOoCv7Xvmy00H8AQ64,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_1eVeWOoCv7Xvmy00H8AQ64,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_1eVeWOoCv7Xvmy00H8AQ64,IfcWallStandardCase_3sZc4wJzP5ZwhLWKllhyB9,,,,,,,,,,,,
IfcWallStandardCase_3sZc4wJzP5ZwhLWKllhyB9,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_3sZc4wJzP5ZwhLWKllhyB9,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_3sZc4wJzP5ZwhLWKllhyB9,IfcWallStandardCase_1eVeWOoCv7Xvmy00H8AQ64,,,,,,,,,,,,
IfcWallStandardCase_3sZc4wJzP5ZwhLWKllhyB9,IfcWallStandardCase_0Ok2sqHUXEygAW_m2DruSh,,,,,,,,,,,,
IfcWallStandardCase_0Ok2sqHUXEygAW_m2DruSh,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0Ok2sqHUXEygAW_m2DruSh,IfcWallStandardCase_3sZc4wJzP5ZwhLWKllhyB9,,,,,,,,,,,,
IfcWallStandardCase_0gyC5DAgPCWwMX8gpOSy3l,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_0gyC5DAgPCWwMX8gpOSy3l,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0gyC5DAgPCWwMX8gpOSy3l,IfcWallStandardCase_3HK9S5GxL6SOoc8lFJEm3Q,,,,,,,,,,,,
IfcWallStandardCase_3HK9S5GxL6SOoc8lFJEm3Q,,,IfcSlab_3G8wYuNSTFJfWvSA$AkURz,,,,,,,,,,
IfcWallStandardCase_3HK9S5GxL6SOoc8lFJEm3Q,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_3HK9S5GxL6SOoc8lFJEm3Q,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_3HK9S5GxL6SOoc8lFJEm3Q,IfcWallStandardCase_0gyC5DAgPCWwMX8gpOSy3l,,,,,,,,,,,,
IfcWallStandardCase_3HK9S5GxL6SOoc8lFJEm3Q,IfcWallStandardCase_1j3_iwB1HAVxXFexdx5HIu,,,,,,,,,,,,
IfcWallStandardCase_1j3_iwB1HAVxXFexdx5HIu,,,IfcSlab_3G8wYuNSTFJfWvSA$AkURz,,,,,,,,,,
IfcWallStandardCase_1j3_iwB1HAVxXFexdx5HIu,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_1j3_iwB1HAVxXFexdx5HIu,IfcWallStandardCase_3HK9S5GxL6SOoc8lFJEm3Q,,,,,,,,,,,,
IfcWallStandardCase_1j3_iwB1HAVxXFexdx5HIu,IfcWallStandardCase_2TdgAelNH4vRi9PjZHz4NP,,,,,,,,,,,,
IfcWallStandardCase_2TdgAelNH4vRi9PjZHz4NP,,,IfcSlab_05zp08f4LFWvd17Hv0tVo_,,,,,,,,,,
IfcWallStandardCase_2TdgAelNH4vRi9PjZHz4NP,,,IfcSlab_1NN1k4MbX0AOXxl$EhYPaB,,,,,,,,,,
IfcWallStandardCase_2TdgAelNH4vRi9PjZHz4NP,,,IfcSlab_3G8wYuNSTFJfWvSA$AkURz,,,,,,,,,,
IfcWallStandardCase_2TdgAelNH4vRi9PjZHz4NP,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_2TdgAelNH4vRi9PjZHz4NP,IfcWallStandardCase_1j3_iwB1HAVxXFexdx5HIu,,,,,,,,,,,,
IfcWallStandardCase_2TdgAelNH4vRi9PjZHz4NP,IfcWallStandardCase_2_UhkUik18QQtHaLOTVqby,,,,,,,,,,,,
IfcWallStandardCase_2yjmHZ2TLAbQ4yo4Nbbpnl,,,IfcSlab_3UxaLDm7b3xwSdSZVwHAH3,,,,,,,,,,
IfcWallStandardCase_2yjmHZ2TLAbQ4yo4Nbbpnl,,,IfcSlab_0L$ar_ljr2yBbibc81Fkl0,,,,,,,,,,
IfcWallStandardCase_2yjmHZ2TLAbQ4yo4Nbbpnl,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_2yjmHZ2TLAbQ4yo4Nbbpnl,IfcWallStandardCase_2TD2bIlaTElQnoF6vRLqxo,,,,,,,,,,,,
IfcWallStandardCase_2TD2bIlaTElQnoF6vRLqxo,,,IfcSlab_3UxaLDm7b3xwSdSZVwHAH3,,,,,,,,,,
IfcWallStandardCase_2TD2bIlaTElQnoF6vRLqxo,,,IfcSlab_3G8wYuNSTFJfWvSA$AkURz,,,,,,,,,,
IfcWallStandardCase_2TD2bIlaTElQnoF6vRLqxo,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_2TD2bIlaTElQnoF6vRLqxo,IfcWallStandardCase_2yjmHZ2TLAbQ4yo4Nbbpnl,,,,,,,,,,,,
IfcWallStandardCase_2TD2bIlaTElQnoF6vRLqxo,IfcWallStandardCase_1cq2QYjlL9CwkR5sZcXAjS,,,,,,,,,,,,
IfcWallStandardCase_1cq2QYjlL9CwkR5sZcXAjS,,,IfcSlab_1NN1k4MbX0AOXxl$EhYPaB,,,,,,,,,,
IfcWallStandardCase_1cq2QYjlL9CwkR5sZcXAjS,,,IfcSlab_3G8wYuNSTFJfWvSA$AkURz,,,,,,,,,,
IfcWallStandardCase_1cq2QYjlL9CwkR5sZcXAjS,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_1cq2QYjlL9CwkR5sZcXAjS,IfcWallStandardCase_2TD2bIlaTElQnoF6vRLqxo,,,,,,,,,,,,
IfcWallStandardCase_1cq2QYjlL9CwkR5sZcXAjS,IfcWallStandardCase_2rlK3MMgDCcgZehLVVlhqC,,,,,,,,,,,,
IfcWallStandardCase_2rlK3MMgDCcgZehLVVlhqC,,,IfcSlab_1NN1k4MbX0AOXxl$EhYPaB,,,,,,,,,,
IfcWallStandardCase_2rlK3MMgDCcgZehLVVlhqC,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_2rlK3MMgDCcgZehLVVlhqC,IfcWallStandardCase_1cq2QYjlL9CwkR5sZcXAjS,,,,,,,,,,,,
IfcWallStandardCase_2rlK3MMgDCcgZehLVVlhqC,IfcWallStandardCase_2_UhkUik18QQtHaLOTVqby,,,,,,,,,,,,
IfcWallStandardCase_2_UhkUik18QQtHaLOTVqby,,,IfcSlab_1NN1k4MbX0AOXxl$EhYPaB,,,,,,,,,,
IfcWallStandardCase_2_UhkUik18QQtHaLOTVqby,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_2_UhkUik18QQtHaLOTVqby,IfcWallStandardCase_2TdgAelNH4vRi9PjZHz4NP,,,,,,,,,,,,
IfcWallStandardCase_2_UhkUik18QQtHaLOTVqby,IfcWallStandardCase_2rlK3MMgDCcgZehLVVlhqC,,,,,,,,,,,,
IfcWallStandardCase_0kADBKaJv4mxCDv3OvI1X0,,,IfcSlab_3UxaLDm7b3xwSdSZVwHAH3,,,,,,,,,,
IfcWallStandardCase_0kADBKaJv4mxCDv3OvI1X0,,,IfcSlab_3G8wYuNSTFJfWvSA$AkURz,,,,,,,,,,
IfcWallStandardCase_0kADBKaJv4mxCDv3OvI1X0,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_0kADBKaJv4mxCDv3OvI1X0,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0kADBKaJv4mxCDv3OvI1X0,IfcWallStandardCase_19UmBrn_n0_90OVcs_SWeF,,,,,,,,,,,,
IfcWallStandardCase_0kADBKaJv4mxCDv3OvI1X0,IfcWallStandardCase_1HIR3vfPb8cuxyE6N53Z1B,,,,,,,,,,,,
IfcWallStandardCase_19UmBrn_n0_90OVcs_SWeF,,,IfcSlab_1xbzRaC4X7N9bOsgHIwAiO,,,,,,,,,,
IfcWallStandardCase_19UmBrn_n0_90OVcs_SWeF,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_19UmBrn_n0_90OVcs_SWeF,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_19UmBrn_n0_90OVcs_SWeF,IfcWallStandardCase_0kADBKaJv4mxCDv3OvI1X0,,,,,,,,,,,,
IfcWallStandardCase_19UmBrn_n0_90OVcs_SWeF,IfcWallStandardCase_0yXsLIJz15hvZ3DI8M_YKm,,,,,,,,,,,,
IfcWallStandardCase_0yXsLIJz15hvZ3DI8M_YKm,,,IfcSlab_1xbzRaC4X7N9bOsgHIwAiO,,,,,,,,,,
IfcWallStandardCase_0yXsLIJz15hvZ3DI8M_YKm,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0yXsLIJz15hvZ3DI8M_YKm,IfcWallStandardCase_19UmBrn_n0_90OVcs_SWeF,,,,,,,,,,,,
IfcWallStandardCase_0yXsLIJz15hvZ3DI8M_YKm,IfcWallStandardCase_0NQSdJw7P2xeGeN9NttV6$,,,,,,,,,,,,
IfcWallStandardCase_0NQSdJw7P2xeGeN9NttV6$,,,IfcSlab_1xbzRaC4X7N9bOsgHIwAiO,,,,,,,,,,
IfcWallStandardCase_0NQSdJw7P2xeGeN9NttV6$,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0NQSdJw7P2xeGeN9NttV6$,IfcWallStandardCase_0yXsLIJz15hvZ3DI8M_YKm,,,,,,,,,,,,
IfcWallStandardCase_0NQSdJw7P2xeGeN9NttV6$,IfcWallStandardCase_0MLOEO9KP7Px96Jvzb9jPK,,,,,,,,,,,,
IfcWallStandardCase_0MLOEO9KP7Px96Jvzb9jPK,,,IfcSlab_1xbzRaC4X7N9bOsgHIwAiO,,,,,,,,,,
IfcWallStandardCase_0MLOEO9KP7Px96Jvzb9jPK,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_0MLOEO9KP7Px96Jvzb9jPK,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0MLOEO9KP7Px96Jvzb9jPK,IfcWallStandardCase_0NQSdJw7P2xeGeN9NttV6$,,,,,,,,,,,,
IfcWallStandardCase_0MLOEO9KP7Px96Jvzb9jPK,IfcWallStandardCase_3F8_LLMHz30hZ9hly7y5na,,,,,,,,,,,,
IfcWallStandardCase_3F8_LLMHz30hZ9hly7y5na,,,IfcSlab_2MVK0z6frFgvu$e8T8j05z,,,,,,,,,,
IfcWallStandardCase_3F8_LLMHz30hZ9hly7y5na,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_3F8_LLMHz30hZ9hly7y5na,IfcWallStandardCase_0MLOEO9KP7Px96Jvzb9jPK,,,,,,,,,,,,
IfcWallStandardCase_3F8_LLMHz30hZ9hly7y5na,IfcWallStandardCase_0FR_yJA7jCsOvyOQpZkbkq,,,,,,,,,,,,
IfcWallStandardCase_0FR_yJA7jCsOvyOQpZkbkq,,,IfcSlab_2MVK0z6frFgvu$e8T8j05z,,,,,,,,,,
IfcWallStandardCase_0FR_yJA7jCsOvyOQpZkbkq,,,IfcSlab_2h4cOJ4c55YgMhXilrgM6a,,,,,,,,,,
IfcWallStandardCase_0FR_yJA7jCsOvyOQpZkbkq,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0FR_yJA7jCsOvyOQpZkbkq,IfcWallStandardCase_3F8_LLMHz30hZ9hly7y5na,,,,,,,,,,,,
IfcWallStandardCase_0FR_yJA7jCsOvyOQpZkbkq,IfcWallStandardCase_17E3QyZ7PFs9T551x2mc7u,,,,,,,,,,,,
IfcWallStandardCase_17E3QyZ7PFs9T551x2mc7u,,,IfcSlab_3UxaLDm7b3xwSdSZVwHAH3,,,,,,,,,,
IfcWallStandardCase_17E3QyZ7PFs9T551x2mc7u,,,IfcSlab_2h4cOJ4c55YgMhXilrgM6a,,,,,,,,,,
IfcWallStandardCase_17E3QyZ7PFs9T551x2mc7u,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_17E3QyZ7PFs9T551x2mc7u,IfcWallStandardCase_0FR_yJA7jCsOvyOQpZkbkq,,,,,,,,,,,,
IfcWallStandardCase_17E3QyZ7PFs9T551x2mc7u,IfcWallStandardCase_3tCVU$Edn9TvyHeKEKVLVc,,,,,,,,,,,,
IfcWallStandardCase_3tCVU$Edn9TvyHeKEKVLVc,,,IfcSlab_3UxaLDm7b3xwSdSZVwHAH3,,,,,,,,,,
IfcWallStandardCase_3tCVU$Edn9TvyHeKEKVLVc,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_3tCVU$Edn9TvyHeKEKVLVc,IfcWallStandardCase_17E3QyZ7PFs9T551x2mc7u,,,,,,,,,,,,
IfcWallStandardCase_3tCVU$Edn9TvyHeKEKVLVc,IfcWallStandardCase_1HIR3vfPb8cuxyE6N53Z1B,,,,,,,,,,,,
IfcWallStandardCase_1HIR3vfPb8cuxyE6N53Z1B,,,IfcSlab_3UxaLDm7b3xwSdSZVwHAH3,,,,,,,,,,
IfcWallStandardCase_1HIR3vfPb8cuxyE6N53Z1B,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_1HIR3vfPb8cuxyE6N53Z1B,IfcWallStandardCase_0kADBKaJv4mxCDv3OvI1X0,,,,,,,,,,,,
IfcWallStandardCase_1HIR3vfPb8cuxyE6N53Z1B,IfcWallStandardCase_3tCVU$Edn9TvyHeKEKVLVc,,,,,,,,,,,,
IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,,,IfcSlab_2_MzCD$Bf9gQ52tFGdzCfj,,,,,,,,,,
IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,,,IfcSlab_2MVK0z6frFgvu$e8T8j05z,,,,,,,,,,
IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,,,IfcSlab_1UkWvXmFv8NOgeiFe06D2f,,,,,,,,,,
IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,IfcWallStandardCase_2aqm0U0in0Nhqqs2ZNx94j,,,,,,,,,,,,
IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,IfcWallStandardCase_2m5nlXEf92eQiJkmNYzqko,,,,,,,,,,,,
IfcWallStandardCase_2aqm0U0in0Nhqqs2ZNx94j,,,IfcSlab_2_MzCD$Bf9gQ52tFGdzCfj,,,,,,,,,,
IfcWallStandardCase_2aqm0U0in0Nhqqs2ZNx94j,,,IfcSlab_1rGZBb4nPBnPeUP9IkeGkv,,,,,,,,,,
IfcWallStandardCase_2aqm0U0in0Nhqqs2ZNx94j,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_2aqm0U0in0Nhqqs2ZNx94j,IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,,,,,,,,,,,,
IfcWallStandardCase_2aqm0U0in0Nhqqs2ZNx94j,IfcWallStandardCase_0ZAeFCWZj8rv73MECQd0HI,,,,,,,,,,,,
IfcWallStandardCase_0ZAeFCWZj8rv73MECQd0HI,,,IfcSlab_1rGZBb4nPBnPeUP9IkeGkv,,,,,,,,,,
IfcWallStandardCase_0ZAeFCWZj8rv73MECQd0HI,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_0ZAeFCWZj8rv73MECQd0HI,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0ZAeFCWZj8rv73MECQd0HI,IfcWallStandardCase_2aqm0U0in0Nhqqs2ZNx94j,,,,,,,,,,,,
IfcWallStandardCase_0ZAeFCWZj8rv73MECQd0HI,IfcWallStandardCase_2m5nlXEf92eQiJkmNYzqko,,,,,,,,,,,,
IfcWallStandardCase_2m5nlXEf92eQiJkmNYzqko,,,IfcSlab_1LXwkQFa5Duxi4DnZ227Iq,,,,,,,,,,
IfcWallStandardCase_2m5nlXEf92eQiJkmNYzqko,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_2m5nlXEf92eQiJkmNYzqko,IfcWallStandardCase_0j7qcBIXvFOQRzfSKpd_q5,,,,,,,,,,,,
IfcWallStandardCase_2m5nlXEf92eQiJkmNYzqko,IfcWallStandardCase_0ZAeFCWZj8rv73MECQd0HI,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,,,IfcSlab_19rENoCzn3cOO5WkCHbjkC,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_3fqmofZnP1bAB8or0LNZrm,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_0MapUW0vP8ah$BJ8MjcziD,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_1KwIk66zDESQMMbvYLz62k,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_2Sn675RS9DofrZ9$1OWxy$,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_2jGMvGyjj139$ni8CU7ekV,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_2RGhThaqbFdfFIKjL2$DwT,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_10_ktBku90rAnPX5P_SXjR,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_2AQCGBbsXB$Q748J4b2_Iq,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_3VEXcB4Z5D7PA8$_3IIZiV,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_0yXMWy9P5FmwaD5mm_FyMr,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_0gUgc1H1bAGfkzjHj8X7gU,,,,,,,,,,,,
IfcWallStandardCase_0wlcwPxt5BPA44e_bv$FEj,IfcWallStandardCase_0wBB6QyUL3bPZOvVZ4EBsI,,,,,,,,,,,,
IfcWallStandardCase_34qB$Istv7sP7rVs9sQZbK,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_34qB$Istv7sP7rVs9sQZbK,,,IfcSlab_19rENoCzn3cOO5WkCHbjkC,,,,,,,,,,
IfcWallStandardCase_34qB$Istv7sP7rVs9sQZbK,IfcWallStandardCase_3$QvD2nVLCOhD_J3JxoBSU,,,,,,,,,,,,
IfcWallStandardCase_34qB$Istv7sP7rVs9sQZbK,IfcWallStandardCase_04FxIF3oDFE8P6yi4LvymC,,,,,,,,,,,,
IfcWallStandardCase_0nAjAGUBn0SQE3tHBaB8Qd,,,,,,,,,,,,IfcDoor_00qTD5JRT5$QFr8KlWTxYs,
IfcWallStandardCase_0nAjAGUBn0SQE3tHBaB8Qd,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0nAjAGUBn0SQE3tHBaB8Qd,,,IfcSlab_19rENoCzn3cOO5WkCHbjkC,,,,,,,,,,
IfcWallStandardCase_0nAjAGUBn0SQE3tHBaB8Qd,IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,,,,,,,,,,,,
IfcWallStandardCase_0nAjAGUBn0SQE3tHBaB8Qd,IfcWallStandardCase_2fW8Qa_0zE_PY3gX8Cx1v6,,,,,,,,,,,,
IfcWallStandardCase_0nAjAGUBn0SQE3tHBaB8Qd,IfcWallStandardCase_3tDqsDTaLF5u1Rusc$3WGr,,,,,,,,,,,,
IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,,,IfcSlab_0_8RRP6q53p8DN$dMjNDPZ,,,,,,,,,,
IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,,,IfcSlab_19rENoCzn3cOO5WkCHbjkC,,,,,,,,,,
IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,,IfcStair_3ODRCfjvD6ThxI0GlmYzNq,,,,,,,,,,,
IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,,IfcStair_1A3yU9Hl5C5wf$YyZjqsQ2,,,,,,,,,,,
IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,IfcWallStandardCase_0nAjAGUBn0SQE3tHBaB8Qd,,,,,,,,,,,,
IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,IfcWallStandardCase_2gcGFNFSj9xO3Fjnq9Ii8z,,,,,,,,,,,,
IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,IfcWallStandardCase_2fW8Qa_0zE_PY3gX8Cx1v6,,,,,,,,,,,,
IfcWallStandardCase_0bojQRQmb9y8lxnwX0Mb6R,IfcWallStandardCase_2E_Z16FT1CgRogeUay0YZT,,,,,,,,,,,,
